1	17 May 21	11:47:00	24	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	17 May 21	11:48:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0
3	17 May 21	11:49:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
4	17 May 21	11:50:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	0
5	17 May 21	11:51:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0
6	17 May 21	11:52:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0
7	17 May 21	11:53:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
8	17 May 21	11:54:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	2	0
9	17 May 21	11:55:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	2	0
10	17 May 21	11:56:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	5	3	3
11	17 May 21	11:57:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	1	3
12	17 May 21	11:58:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	4	5	3
13	17 May 21	11:59:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	2
14	17 May 21	12:00:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	4	3	2
15	17 May 21	12:01:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	2	6
16	17 May 21	12:02:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	1	3	2
17	17 May 21	12:03:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	3	4
18	17 May 21	12:04:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	2	3	3
19	17 May 21	12:05:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	0	2	3	5
20	17 May 21	12:06:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	1	0	2	0	0	1	1	1	5
21	17 May 21	12:07:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	4	2	3
22	17 May 21	12:08:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	3	3	2
23	17 May 21	12:09:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	2	2
24	17 May 21	12:10:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	3	3	0	0	2	3	5
25	17 May 21	12:11:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	3	0	3
26	17 May 21	12:12:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	3	5
27	17 May 21	12:13:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	2	2	1
28	17 May 21	12:14:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	0	2	0	0	0	2	2	2
29	17 May 21	12:15:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	0	0	0	4	2	5
30	17 May 21	12:16:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	1	0	2	0	0	0	0	2	3
31	17 May 21	12:17:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	1	0	2	0	0	2	5
32	17 May 21	12:18:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	0	1	1	3	0	1	1	3
33	17 May 21	12:19:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	2	0	4	0	2	3	4
34	17 May 21	12:20:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	5	3	0	0	0	0	2	0	0	0	0	0	0	0	0	3	2	1	0	0	0	3	0	1	2	1
35	17 May 21	12:21:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	4	0	1	4	0
36	17 May 21	12:22:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	1	0	2	0	1	0	1	0	4	1	1	4	3
37	17 May 21	12:23:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	2	0	2	0	1
38	17 May 21	12:24:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	4	1	0	0	0	0	2	0	0	0	0	0	0	2	0	1	1	0	0	0	1	2	0	2	2	4
39	17 May 21	12:25:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	4	1	0	0	0	0	1	0	0	2	0	0	0	1	0	3	0	3	0	1	2	3	1	3	2	0
40	17 May 21	12:26:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	3	0	1	0	3	2	3
41	17 May 21	12:27:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	1	0	3	1	0	0	3	0	2	0	1	4	2
42	17 May 21	12:28:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	4	1	0	0	0	0	1	0	0	4	0	0	0	1	0	1	2	1	0	3	0	2	0	2	2	3
43	17 May 21	12:29:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	2	3	0	1	3	5
44	17 May 21	12:30:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	4	0	1	1	0
45	17 May 21	12:31:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	3	0	0	0	0	0	1	2	0	0	3	0	3	0	3	4	5
46	17 May 21	12:32:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	0	0	3	0	0	1	0	0	0	1	0	1	2	0	0	4	0	3	0	1	1	2
47	17 May 21	12:33:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	0	0	3	0	0	1	0	0	0	0	0	1	1	0	0	3	1	1	0	1	2	2
48	17 May 21	12:34:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	3	0	0	0	0	0	1	1	3	0	4	1	3	0	2	2	2
49	17 May 21	12:35:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	3	0	4	1	4	0	1	2	1
50	17 May 21	12:36:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	3	1	1	1	2	2	1
51	17 May 21	12:37:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	2	0	0	0	1	0	1	1	2	0	4	1	2	0	2	4	2
52	17 May 21	12:38:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	1	2	1	1	3	3
53	17 May 21	12:39:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	0	0	4	0	0	1	0	0	0	0	0	1	1	0	0	3	0	1	0	1	1	2
54	17 May 21	12:40:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	4	1	1	0	2	4	3
55	17 May 21	12:41:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	2	0	0	0	0	3	0	0	3	0	0	0	0	0	1	1	2	0	3	1	2	0	2	3	2
56	17 May 21	12:42:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	3	2	3	0	2	2	2
57	17 May 21	12:43:00	1	0	1	0	Ct	0	1	0	0	3	0	0	0	3	1	0	0	0	0	3	0	0	1	0	0	0	0	0	1	1	0	0	3	1	2	0	0	4	2
58	17 May 21	12:44:00	1	0	1	0	Ct	0	1	0	0	3	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	4	1	3	0	1	2	3
59	17 May 21	12:45:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	3	0	0	0	0	0	2	1	2	0	3	1	1	0	1	1	0
60	17 May 21	12:46:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	2	0	3	0	2	0	0	3	1
61	17 May 21	12:47:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	2	1	0	0	0	0	2	0	0	1	1	0	0	1	0	3	0	0	0	4	1	3	0	3	2	2
62	17 May 21	12:48:00	1	0	1	0	Ct	0	1	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	2	0	1	2	0	0	1	2	1	0	1	3	1
63	17 May 21	12:49:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	5	0	2	0	1	2	2
64	17 May 21	12:50:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	5	1	0	0	0	0	1	0	0	2	0	0	0	1	0	2	1	0	0	5	1	2	0	2	3	2
65	17 May 21	12:51:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	2	1	0	0	0	2	2
66	17 May 21	12:52:00	1	0	1	0	Ct	0	1	0	0	3	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	0	3	1	2	0	2	2	2
67	17 May 21	12:53:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	4	1	0	4	0	4	0	2	3	3
68	17 May 21	12:54:00	1	0	1	0	Ct	0	1	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	1	1	1	0	1	1	4
69	17 May 21	12:55:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	3	1	1	0	2	1	1
70	17 May 21	12:56:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	1	0	2	0	2	0	1	2	1
71	17 May 21	12:57:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	3	3	0	0	0	0	0	2	0	1	4	0	0	1	0	0	0	1	0	1	1	3	0	3	2	1
72	17 May 21	12:58:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	1	4	2
73	17 May 21	12:59:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	5	2	0	0	0	0	0	3	0	4	0	0	0	0	0	0	1	1	0	0	1	1	0	1	2	1
74	17 May 21	13:00:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	1	0	3	1	0	0	0	2	1
75	17 May 21	13:01:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	2	0	0	0	1	2	1
76	17 May 21	13:02:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	3	1	0	0	0	0	2	0	0	1	1	0	0	1	0	1	0	0	0	3	0	0	0	2	1	2
77	17 May 21	13:03:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	1	1	1
78	17 May 21	13:04:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	2	0	2	1	0	0	1	0	0	0	0	1	3
79	17 May 21	13:05:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	2	0	2	1	0	0	4	0	0	0	1	0	3
80	17 May 21	13:06:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	1	0	2	1	3	1
81	17 May 21	13:07:00	1	0	1	0	Ct	0	1	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	1	2	1	1
82	17 May 21	13:08:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	0	0	3	0	0	2	0	0	0	3	0	2	1	0	0	2	0	0	0	0	1	0
83	17 May 21	13:09:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	2
84	17 May 21	13:10:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	2
85	17 May 21	13:11:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	1	1	2	0	3	2	2
86	17 May 21	13:12:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	2	2
87	17 May 21	13:13:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	2	0	0	1	0	0	2	2	1
88	17 May 21	13:14:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	2	2
89	17 May 21	13:15:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	3	3
90	17 May 21	13:16:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	1	0	0	0	1	1	2
91	17 May 21	13:17:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	2	0	0	0	0	2	1
92	17 May 21	13:18:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	2	0	0	0	1	0	2	1	0	0	2	0	0	0	2	2	1
93	17 May 21	13:19:00	1	0	1	0	Ct	0	1	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	1	2	2
94	17 May 21	13:20:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	1	0	1	0	0	0	2	1	0	0	0	1	2
95	17 May 21	13:21:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	2	0	0	0	2	0	1	1	0	0	3	0	0	0	2	0	2
96	17 May 21	13:22:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	5	2	0	0	2	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	1	2
97	17 May 21	13:23:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	2	1	0	0	1	0	0	0	1	0	3	0	0	0	2	1	4
98	17 May 21	13:24:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	1	1	0	0	1	2	1
99	17 May 21	13:25:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	1	1	0	0	1	0	3	0	1	0	3	2	0	0	1	2	1
100	17 May 21	13:26:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	2	0	1	0	1	0	2	1	0	4	1	2	2
101	17 May 21	13:27:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	3	1	0	0	1	0	2	0	0	2	1	0	0	1	0	2	0	0	0	2	0	0	1	1	2	1
102	17 May 21	13:28:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	2	0	0	2	2	2	1
103	17 May 21	13:29:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	1	0	3	2	0	1	1	0	2
104	17 May 21	13:30:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	0	1	2	2	1
105	17 May 21	13:31:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	3	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	4	2	0	1	2	1	2
106	17 May 21	13:32:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	4	1	0	0	0	0	1	0	0	1	1	0	0	2	0	0	2	2	0	2	0	0	0	1	2	0
107	17 May 21	13:33:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	4	2	0	0	0	0	1	0	7	2	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0
108	17 May 21	13:34:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	2	1	0	0	2	0	0	0	2	2	1	0	0	0	0	1	0	1	0	2	0	2	0	1	2	2
109	17 May 21	13:35:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	4	1	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	1	0	2	0	0	0	1	2	2
110	17 May 21	13:36:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	2	1	0	0	2	0	0	0	2	3	2	0	0	3	0	1	0	1	0	2	2	2	1	2	2	1
111	17 May 21	13:37:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	3	0	0	0	0	0	1	0	1	2	2	0	0	1	0	1	0	1	0	2	0	1	0	3	2	2
112	17 May 21	13:38:00	1	0	1	0	Ct	0	1	0	0	2	0	0	0	2	2	0	0	1	0	1	0	2	2	0	0	0	2	0	0	0	2	0	4	2	1	0	2	2	1
113	17 May 21	13:39:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	3	1	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	4	0	2	0	1	2	3
114	17 May 21	13:40:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	1	0	0	0	0	2	0	2	1	1	0	0	0	0	1	0	2	0	1	1	0	1	1	1	2
115	17 May 21	13:41:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	2	2	1	1	0	0	1	0	1	0	2	0	4	2	1	3	1	2	3
116	17 May 21	13:42:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	2	0	0	2	0	1	3	3	2	1	0	0	1	0	0	1	2	0	5	1	1	0	1	2	1
117	17 May 21	13:43:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	3	1	0	0	3	0	2	2	3	2	0	0	0	2	0	2	1	2	0	4	1	1	0	2	2	2
118	17 May 21	13:44:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	1	2	3	0	0	0	2	0	0	0	0	0	3	1	2	0	2	3	0
